@relation saggedV+AngleChange+NegSeq

@attribute ID numeric
@attribute faultId numeric
@attribute subfaultId numeric
@attribute isfaultedbus numeric
@attribute v_sag_1 numeric
@attribute v_sag_2 numeric
@attribute v_sag_3 numeric
@attribute delta_v numeric
@attribute a_change_1 numeric
@attribute a_change_2 numeric
@attribute a_change_3 numeric
@attribute rel_phase_2_1 numeric
@attribute rel_phase_3_1 numeric
@attribute rel_phase_3_2 numeric
@attribute sub_phase_2_1 numeric
@attribute sub_phase_3_1 numeric
@attribute sub_phase_3_2 numeric
@attribute v_ss_1 numeric
@attribute v_ss_2 numeric
@attribute v_ss_3 numeric
@attribute pos_seq numeric
@attribute zero_seq numeric
@attribute neg_seq numeric
@attribute faultvsnofault {fault, nofault}
@attribute groundvsnoground {ground, noground}
@attribute linevsnoline {line, noline}
@attribute phasevsnophase {phase, nophase}
@attribute class {ground, line, phase, nofault}

@data
7607, 69, 0, 0, 0.9965, 0.9986, 0.9998, 0.0013, 0.9988, 1.0001, 1.0011, 1.0021, 1.0033, 1.0012, 0.0021, 0.0033, 0.0012, 544.0057, 545.0123, 543.3543, 543.2, 0.97, 2.13, fault, ground, noline, nophase, ground
7608, 94, 0, 0, 0.9967, 0.9985, 0.999, 0.0013, 0.998, 0.9999, 1.0021, 1.0018, 1.0023, 1.0006, 0.0018, 0.0023, 0.0006, 541.3643, 543.7419, 540.8969, 540.95, 0.41, 1.61, fault, ground, noline, nophase, ground
7609, 69, 0, 0, 0.9965, 0.9986, 0.9998, 0.0013, 0.9996, 0.9998, 1.0006, 1.0021, 1.0033, 1.0012, 0.0021, 0.0033, 0.0012, 543.9683, 544.9343, 543.2839, 543.13, 1.0, 2.11, fault, ground, noline, nophase, ground
7610, 86, 0, 0, 0.9966, 0.9987, 0.999, 0.0013, 0.9993, 0.9995, 1.0012, 1.0021, 1.0024, 1.0003, 0.0021, 0.0024, 0.0003, 544.4845, 543.3274, 542.9869, 542.57, 0.5, 0.44, fault, ground, noline, nophase, ground
7611, 69, 0, 0, 0.9965, 0.9986, 0.9998, 0.0013, 0.9987, 0.9993, 1.002, 1.0021, 1.0033, 1.0012, 0.0021, 0.0033, 0.0012, 544.5024, 545.4589, 544.7337, 543.98, 0.74, 2.09, fault, ground, noline, nophase, ground
7612, 94, 0, 0, 0.9967, 0.9985, 0.9991, 0.0012, 0.9992, 0.9997, 1.0011, 1.0017, 1.0024, 1.0006, 0.0017, 0.0024, 0.0006, 542.0885, 543.6451, 540.6305, 541.08, 0.39, 1.7, fault, ground, noline, nophase, ground
7613, 68, 0, 0, 0.9968, 0.9981, 0.9998, 0.0012, 0.9988, 1.0005, 1.0007, 1.0013, 1.003, 1.0017, 0.0013, 0.003, 0.0017, 536.6906, 540.1547, 538.5459, 537.51, 0.69, 2.02, fault, ground, noline, nophase, ground
7614, 68, 0, 0, 0.9968, 0.9981, 0.9998, 0.0012, 0.9987, 0.9987, 1.0026, 1.0013, 1.003, 1.0017, 0.0013, 0.003, 0.0017, 536.5005, 540.5563, 537.7043, 537.31, 0.73, 2.09, fault, ground, noline, nophase, ground
7615, 91, 0, 0, 0.9966, 0.9986, 0.9993, 0.0012, 0.9991, 0.9996, 1.0013, 1.002, 1.0027, 1.0007, 0.002, 0.0027, 0.0007, 545.7482, 542.8747, 545.3024, 543.65, 0.84, 1.81, fault, ground, noline, nophase, ground
7616, 90, 0, 0, 0.9967, 0.9988, 0.9989, 0.0012, 0.9999, 1.0, 1.0001, 1.0021, 1.0023, 1.0002, 0.0021, 0.0023, 0.0002, 548.3889, 547.2903, 545.7011, 546.1, 0.56, 1.45, fault, ground, noline, nophase, ground
7617, 91, 0, 0, 0.9966, 0.9987, 0.9993, 0.0012, 0.999, 1.0002, 1.0008, 1.002, 1.0027, 1.0006, 0.002, 0.0027, 0.0006, 544.607, 543.5701, 545.722, 543.65, 0.27, 1.87, fault, ground, noline, nophase, ground
7618, 71, 0, 0, 0.9968, 0.9984, 0.9992, 0.0012, 0.9991, 0.9998, 1.0011, 1.0016, 1.0024, 1.0008, 0.0016, 0.0024, 0.0008, 543.5244, 545.5446, 543.7355, 543.25, 0.17, 1.83, fault, ground, noline, nophase, ground
7619, 71, 0, 0, 0.9967, 0.9986, 0.9993, 0.0012, 0.9971, 0.9998, 1.0032, 1.0019, 1.0025, 1.0007, 0.0019, 0.0025, 0.0007, 235.1854, 237.3484, 235.9766, 235.74, 0.33, 1.2, fault, ground, noline, nophase, ground
7620, 71, 0, 0, 0.9967, 0.9985, 0.9993, 0.0012, 0.9981, 0.9989, 1.003, 1.0018, 1.0026, 1.0008, 0.0018, 0.0026, 0.0008, 235.1663, 237.3136, 235.9591, 235.72, 0.32, 1.2, fault, ground, noline, nophase, ground
7621, 61, 0, 0, 0.9969, 0.9982, 1.0007, 0.0012, 0.9983, 1.0003, 1.0013, 1.0012, 1.0037, 1.0025, 0.0012, 0.0037, 0.0025, 543.7168, 544.6868, 544.6445, 543.58, 0.64, 2.3, fault, ground, noline, nophase, ground
7622, 90, 0, 0, 0.9967, 0.9988, 0.999, 0.0012, 0.9988, 0.9998, 1.0014, 1.0021, 1.0023, 1.0002, 0.0021, 0.0023, 0.0002, 549.1764, 547.5276, 546.1705, 546.63, 0.38, 1.42, fault, ground, noline, nophase, ground
7623, 94, 0, 0, 0.9968, 0.9985, 0.9991, 0.0012, 0.9958, 1.0016, 1.0026, 1.0017, 1.0023, 1.0006, 0.0017, 0.0023, 0.0006, 540.8235, 540.7243, 540.3876, 539.65, 0.74, 1.24, fault, ground, noline, nophase, ground
7624, 94, 0, 0, 0.9968, 0.9986, 0.9992, 0.0012, 0.9992, 0.9997, 1.0011, 1.0018, 1.0024, 1.0006, 0.0018, 0.0024, 0.0006, 540.1079, 539.9428, 541.2175, 539.44, 0.52, 1.73, fault, ground, noline, nophase, ground
7625, 94, 0, 0, 0.9968, 0.9985, 0.9992, 0.0012, 0.9982, 1.0008, 1.001, 1.0017, 1.0023, 1.0006, 0.0017, 0.0023, 0.0006, 541.2915, 542.5029, 540.6536, 540.49, 0.93, 1.81, fault, ground, noline, nophase, ground
7626, 90, 0, 0, 0.9968, 0.9987, 0.999, 0.0012, 0.9981, 1.0, 1.002, 1.0019, 1.0022, 1.0003, 0.0019, 0.0022, 0.0003, 547.3256, 546.8564, 544.7074, 545.3, 0.27, 1.31, fault, ground, noline, nophase, ground
7627, 94, 0, 0, 0.9969, 0.9985, 0.9992, 0.0012, 0.9975, 0.9995, 1.003, 1.0016, 1.0024, 1.0008, 0.0016, 0.0024, 0.0008, 541.2122, 542.3999, 540.541, 540.4, 0.94, 1.81, fault, ground, noline, nophase, ground
7628, 82, 0, 0, 0.9967, 0.999, 0.9991, 0.0012, 0.9746, 1.0115, 1.0149, 1.0023, 1.0024, 1.0001, 0.0023, 0.0024, 0.0001, 555.0163, 553.5589, 549.7602, 551.81, 1.05, 1.62, fault, ground, noline, nophase, ground
7629, 71, 0, 0, 0.9968, 0.9985, 0.9995, 0.0012, 0.9974, 0.9993, 1.0033, 1.0017, 1.0027, 1.001, 0.0017, 0.0027, 0.001, 234.9721, 236.5026, 235.0881, 235.11, 0.13, 1.01, fault, ground, noline, nophase, ground
7630, 82, 0, 0, 0.9968, 0.9989, 0.999, 0.0012, 0.9994, 0.9994, 1.0012, 1.0022, 1.0022, 1.0001, 0.0022, 0.0022, 0.0001, 549.4112, 547.7364, 544.5887, 546.28, 1.29, 0.99, fault, ground, noline, nophase, ground
7631, 94, 0, 0, 0.9969, 0.9985, 0.9992, 0.0012, 0.9991, 0.9997, 1.0011, 1.0016, 1.0023, 1.0007, 0.0016, 0.0023, 0.0007, 543.2115, 541.6093, 538.872, 540.25, 3.11, 1.98, fault, ground, noline, nophase, ground
7632, 90, 0, 0, 0.9969, 0.9987, 0.999, 0.0012, 0.9995, 1.0001, 1.0005, 1.0018, 1.0021, 1.0003, 0.0018, 0.0021, 0.0003, 241.7472, 240.9809, 240.744, 240.72, 0.28, 0.54, fault, ground, noline, nophase, ground
7633, 94, 0, 0, 0.9968, 0.9986, 1.0, 0.0012, 0.9984, 1.0008, 1.0008, 1.0018, 1.0032, 1.0014, 0.0018, 0.0032, 0.0014, 547.4183, 547.4968, 545.3426, 545.9, 1.39, 1.61, fault, ground, noline, nophase, ground
7634, 94, 0, 0, 0.9968, 0.9986, 0.9999, 0.0012, 0.9987, 1.0001, 1.0012, 1.0018, 1.0031, 1.0013, 0.0018, 0.0031, 0.0013, 546.8091, 546.8521, 546.8079, 545.96, 0.83, 1.56, fault, ground, noline, nophase, ground
7635, 82, 0, 0, 0.9967, 0.999, 0.9991, 0.0012, 0.9978, 1.0001, 1.002, 1.0023, 1.0024, 1.0001, 0.0023, 0.0024, 0.0001, 555.6925, 553.1918, 551.0012, 552.35, 0.33, 1.72, fault, ground, noline, nophase, ground
7636, 87, 0, 0, 0.9969, 0.9988, 0.9989, 0.0012, 0.9994, 0.9995, 1.0011, 1.002, 1.0021, 1.0001, 0.0019, 0.0021, 0.0001, 544.7499, 543.506, 543.4101, 542.91, 0.51, 0.56, fault, ground, noline, nophase, ground
7637, 90, 0, 0, 0.9969, 0.9988, 0.999, 0.0012, 0.9994, 0.9996, 1.001, 1.0019, 1.0021, 1.0002, 0.0019, 0.0021, 0.0002, 548.1149, 547.2157, 544.9403, 545.78, 0.24, 1.59, fault, ground, noline, nophase, ground
7638, 90, 0, 0, 0.9969, 0.9987, 0.999, 0.0012, 0.998, 0.9993, 1.0028, 1.0019, 1.0021, 1.0003, 0.0019, 0.0021, 0.0003, 241.5347, 241.955, 240.3425, 240.84, 0.42, 0.9, fault, ground, noline, nophase, ground
7639, 94, 0, 0, 0.9969, 0.9985, 0.9992, 0.0012, 0.9971, 0.9981, 1.0047, 1.0016, 1.0023, 1.0007, 0.0016, 0.0023, 0.0007, 543.1632, 541.5051, 538.7751, 540.18, 3.12, 1.98, fault, ground, noline, nophase, ground
7640, 82, 0, 0, 0.9968, 0.999, 0.999, 0.0012, 0.9994, 0.9994, 1.0012, 1.0021, 1.0022, 1.0, 0.0021, 0.0022, 0.0, 549.5687, 544.7579, 547.8416, 546.44, 1.3, 0.99, fault, ground, noline, nophase, ground
7641, 71, 0, 0, 0.9969, 0.9986, 0.9995, 0.0012, 0.999, 0.9997, 1.0012, 1.0017, 1.0026, 1.0009, 0.0017, 0.0026, 0.0009, 235.0044, 236.545, 235.1315, 235.16, 0.13, 1.0, fault, ground, noline, nophase, ground
7642, 59, 0, 0, 0.9968, 0.999, 0.9992, 0.0011, 0.9838, 0.9931, 1.0231, 1.0022, 1.0024, 1.0002, 0.0022, 0.0024, 0.0002, 530.51, 529.276, 526.1738, 527.66, 8.42, 7.8, fault, ground, noline, nophase, ground
7643, 82, 0, 0, 0.9968, 0.999, 0.9992, 0.0011, 0.9983, 0.9989, 1.0028, 1.0021, 1.0023, 1.0002, 0.0021, 0.0023, 0.0002, 549.6147, 545.987, 541.1346, 544.66, 2.07, 2.15, fault, ground, noline, nophase, ground
7644, 82, 0, 0, 0.9968, 0.999, 0.9992, 0.0011, 0.9994, 0.9994, 1.0012, 1.0021, 1.0024, 1.0002, 0.0021, 0.0023, 0.0002, 549.7089, 546.1303, 540.762, 544.62, 2.3, 2.24, fault, ground, noline, nophase, ground
7645, 59, 0, 0, 0.9968, 0.9989, 0.9993, 0.0011, 0.9862, 0.9863, 1.0276, 1.0021, 1.0024, 1.0003, 0.0021, 0.0024, 0.0003, 549.004, 542.1008, 543.9102, 543.94, 11.01, 7.6, fault, ground, noline, nophase, ground
7646, 86, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.9994, 0.9995, 1.001, 1.0018, 1.0019, 1.0001, 0.0018, 0.0019, 0.0001, 546.1751, 542.7828, 546.5315, 544.24, 1.02, 1.3, fault, ground, noline, nophase, ground
7647, 68, 0, 0, 0.9972, 0.9982, 1.0, 0.0011, 0.9975, 1.0007, 1.0018, 1.001, 1.0027, 1.0018, 0.001, 0.0027, 0.0018, 536.3885, 539.4472, 538.522, 537.29, 0.65, 2.31, fault, ground, noline, nophase, ground
7648, 86, 0, 0, 0.9971, 0.9988, 0.999, 0.0011, 0.9974, 1.0005, 1.0022, 1.0017, 1.002, 1.0002, 0.0017, 0.002, 0.0002, 546.0132, 542.9783, 545.0295, 543.76, 0.75, 0.75, fault, ground, noline, nophase, ground
7649, 68, 0, 0, 0.9973, 0.9982, 0.9999, 0.0011, 0.9995, 0.9999, 1.0006, 1.0009, 1.0027, 1.0017, 0.0009, 0.0026, 0.0017, 537.1847, 540.3989, 539.0295, 538.04, 0.42, 2.32, fault, ground, noline, nophase, ground
7650, 78, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.9992, 0.9994, 1.0014, 1.0018, 1.0019, 1.0001, 0.0018, 0.0019, 0.0001, 548.4056, 546.8038, 545.7565, 546.08, 0.52, 0.75, fault, ground, noline, nophase, ground
7651, 86, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.998, 0.9987, 1.0033, 1.0018, 1.0019, 1.0001, 0.0018, 0.0019, 0.0001, 546.1707, 542.0023, 545.6807, 543.71, 1.21, 1.16, fault, ground, noline, nophase, ground
7652, 78, 0, 0, 0.9971, 0.9988, 0.999, 0.0011, 0.9988, 1.0005, 1.0007, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 548.6165, 546.8711, 546.1782, 546.3, 0.28, 0.74, fault, ground, noline, nophase, ground
7653, 86, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.998, 0.9995, 1.0025, 1.0018, 1.002, 1.0001, 0.0018, 0.002, 0.0001, 546.4173, 543.5295, 545.3621, 544.2, 0.53, 0.78, fault, ground, noline, nophase, ground
7654, 78, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.9984, 1.0003, 1.0013, 1.0018, 1.0018, 1.0001, 0.0018, 0.0018, 0.0001, 548.581, 547.477, 544.8108, 546.04, 1.0, 0.98, fault, ground, noline, nophase, ground
7655, 94, 0, 0, 0.9972, 0.9986, 0.9991, 0.0011, 0.9995, 0.9999, 1.0006, 1.0013, 1.0019, 1.0005, 0.0013, 0.0018, 0.0005, 241.9356, 242.8607, 241.9062, 241.82, 0.09, 0.68, fault, ground, noline, nophase, ground
7656, 86, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.9974, 0.999, 1.0036, 1.0017, 1.0019, 1.0001, 0.0017, 0.0019, 0.0001, 546.0158, 542.658, 546.3402, 544.09, 0.99, 1.29, fault, ground, noline, nophase, ground
7657, 86, 0, 0, 0.9971, 0.9989, 0.999, 0.0011, 0.9964, 1.0017, 1.0019, 1.0017, 1.0019, 1.0001, 0.0017, 0.0019, 0.0001, 546.2619, 543.4431, 545.198, 544.06, 0.53, 0.75, fault, ground, noline, nophase, ground
7658, 78, 0, 0, 0.9972, 0.9989, 0.999, 0.0011, 0.9997, 1.0001, 1.0002, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 548.371, 548.0079, 545.3201, 546.32, 0.81, 1.06, fault, ground, noline, nophase, ground
7659, 78, 0, 0, 0.9972, 0.9989, 0.999, 0.0011, 0.9993, 0.9999, 1.0008, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 548.7734, 547.0316, 546.2657, 546.45, 0.3, 0.77, fault, ground, noline, nophase, ground
7660, 68, 0, 0, 0.9972, 0.9987, 0.9993, 0.0011, 0.9994, 1.0001, 1.0005, 1.0015, 1.0021, 1.0006, 0.0015, 0.0021, 0.0006, 542.8627, 546.6365, 539.0611, 541.97, 2.25, 2.11, fault, ground, noline, nophase, ground
7661, 78, 0, 0, 0.9972, 0.9989, 0.999, 0.0011, 0.9997, 0.9999, 1.0004, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 548.5308, 548.2027, 545.4511, 546.49, 0.85, 1.08, fault, ground, noline, nophase, ground
7662, 68, 0, 0, 0.9972, 0.9986, 0.9993, 0.0011, 0.9962, 1.0006, 1.0033, 1.0015, 1.0021, 1.0007, 0.0014, 0.0021, 0.0007, 542.7151, 546.5296, 539.4112, 542.01, 2.0, 2.2, fault, ground, noline, nophase, ground
7663, 94, 0, 0, 0.9973, 0.9986, 0.9992, 0.0011, 0.9972, 0.9999, 1.0028, 1.0014, 1.002, 1.0006, 0.0014, 0.002, 0.0006, 241.9781, 242.9088, 241.9557, 241.89, 0.09, 0.69, fault, ground, noline, nophase, ground
7664, 90, 0, 0, 0.9973, 0.9988, 0.999, 0.0011, 0.9994, 0.9996, 1.001, 1.0016, 1.0017, 1.0001, 0.0016, 0.0017, 0.0001, 543.8954, 541.2327, 545.3999, 542.61, 3.17, 1.05, fault, ground, noline, nophase, ground
7665, 90, 0, 0, 0.9973, 0.9988, 0.999, 0.0011, 0.9982, 1.0001, 1.0017, 1.0016, 1.0017, 1.0002, 0.0016, 0.0017, 0.0002, 544.8351, 542.8965, 543.4964, 542.85, 1.03, 0.85, fault, ground, noline, nophase, ground
7666, 94, 0, 0, 0.9973, 0.9986, 0.9991, 0.001, 0.9982, 1.0008, 1.001, 1.0013, 1.0018, 1.0005, 0.0013, 0.0018, 0.0005, 242.0027, 243.0083, 241.8954, 241.9, 0.12, 0.68, fault, ground, noline, nophase, ground
7667, 90, 0, 0, 0.9972, 0.9988, 0.999, 0.001, 0.9983, 1.0001, 1.0017, 1.0016, 1.0018, 1.0001, 0.0016, 0.0017, 0.0001, 544.7359, 542.7885, 543.4212, 542.76, 1.02, 0.83, fault, ground, noline, nophase, ground
7668, 90, 0, 0, 0.9972, 0.9988, 0.9992, 0.001, 0.9975, 1.0009, 1.0016, 1.0016, 1.002, 1.0003, 0.0016, 0.0019, 0.0003, 241.2739, 240.7493, 240.3839, 240.42, 0.18, 0.43, fault, ground, noline, nophase, ground
7669, 94, 0, 0, 0.9973, 0.9986, 0.9991, 0.001, 0.9994, 0.9999, 1.0007, 1.0013, 1.0018, 1.0005, 0.0013, 0.0018, 0.0005, 242.0065, 243.0325, 241.9201, 241.92, 0.12, 0.68, fault, ground, noline, nophase, ground
7670, 90, 0, 0, 0.9973, 0.9988, 0.999, 0.001, 0.9975, 0.9991, 1.0034, 1.0016, 1.0017, 1.0001, 0.0016, 0.0017, 0.0001, 543.7905, 541.1418, 545.3598, 542.53, 3.21, 1.07, fault, ground, noline, nophase, ground
7671, 90, 0, 0, 0.9972, 0.9988, 0.9991, 0.001, 0.9992, 0.9998, 1.001, 1.0016, 1.0019, 1.0003, 0.0016, 0.0019, 0.0003, 241.2541, 240.7818, 240.1838, 240.35, 0.15, 0.51, fault, ground, noline, nophase, ground
7672, 68, 0, 0, 0.9972, 0.9987, 0.9999, 0.001, 0.9995, 1.0, 1.0005, 1.0015, 1.0027, 1.0012, 0.0015, 0.0027, 0.0012, 541.3409, 546.2826, 545.2724, 543.53, 1.31, 2.41, fault, ground, noline, nophase, ground
7673, 68, 0, 0, 0.9972, 0.9987, 0.9999, 0.001, 0.9994, 1.0001, 1.0005, 1.0015, 1.0027, 1.0012, 0.0015, 0.0027, 0.0012, 541.5187, 546.4594, 545.3932, 543.68, 1.29, 2.4, fault, ground, noline, nophase, ground
7674, 68, 0, 0, 0.9972, 0.9988, 0.9995, 0.001, 0.9976, 1.0008, 1.0016, 1.0017, 1.0023, 1.0006, 0.0017, 0.0023, 0.0006, 542.4719, 543.6302, 542.175, 541.94, 0.94, 1.23, fault, ground, noline, nophase, ground
7675, 68, 0, 0, 0.9973, 0.9985, 0.9999, 0.001, 0.974, 1.0131, 1.014, 1.0012, 1.0026, 1.0014, 0.0012, 0.0026, 0.0014, 540.1668, 545.1079, 544.1413, 542.37, 1.11, 2.67, fault, ground, noline, nophase, ground
7676, 68, 0, 0, 0.9972, 0.9989, 0.9995, 0.001, 0.999, 0.9994, 1.0016, 1.0017, 1.0023, 1.0007, 0.0017, 0.0023, 0.0007, 542.3484, 543.5216, 542.0835, 541.84, 0.95, 1.21, fault, ground, noline, nophase, ground
7677, 90, 0, 0, 0.9974, 0.9988, 0.9989, 0.001, 0.9978, 0.9998, 1.0024, 1.0014, 1.0015, 1.0001, 0.0014, 0.0015, 0.0001, 34.5576, 34.4767, 34.3067, 34.39, 0.01, 0.12, fault, ground, noline, nophase, ground
7678, 68, 0, 0, 0.9973, 0.9985, 0.9999, 0.001, 0.997, 0.999, 1.004, 1.0012, 1.0026, 1.0014, 0.0012, 0.0026, 0.0014, 541.3638, 545.7876, 543.6978, 542.84, 0.4, 2.73, fault, ground, noline, nophase, ground
7679, 59, 0, 0, 0.9972, 0.9987, 1.0001, 0.001, 0.9988, 0.9999, 1.0013, 1.0015, 1.0029, 1.0014, 0.0015, 0.0029, 0.0014, 550.7626, 549.4289, 549.5063, 549.17, 1.17, 1.57, fault, ground, noline, nophase, ground
7680, 59, 0, 0, 0.9972, 0.9989, 0.9995, 0.001, 0.9968, 1.0003, 1.0029, 1.0017, 1.0023, 1.0006, 0.0017, 0.0023, 0.0006, 236.5113, 235.8825, 237.48, 236.27, 0.06, 1.04, fault, ground, noline, nophase, ground
7681, 68, 0, 0, 0.9972, 0.9988, 0.9994, 0.001, 0.9978, 0.9986, 1.0036, 1.0016, 1.0022, 1.0006, 0.0016, 0.0022, 0.0006, 540.6312, 542.6062, 544.0216, 541.6, 3.12, 1.56, fault, ground, noline, nophase, ground
7682, 71, 0, 0, 0.9974, 0.9986, 0.9994, 0.001, 0.999, 0.9994, 1.0016, 1.0013, 1.002, 1.0008, 0.0013, 0.002, 0.0008, 542.0958, 546.2655, 545.6561, 543.83, 1.14, 2.2, fault, ground, noline, nophase, ground
7683, 68, 0, 0, 0.9972, 0.9988, 0.9994, 0.001, 0.9996, 0.9999, 1.0005, 1.0016, 1.0022, 1.0006, 0.0016, 0.0022, 0.0006, 540.7248, 542.7195, 544.0724, 541.69, 3.09, 1.55, fault, ground, noline, nophase, ground
7684, 71, 0, 0, 0.9974, 0.9986, 0.9994, 0.001, 0.998, 1.001, 1.001, 1.0012, 1.0021, 1.0008, 0.0012, 0.0021, 0.0008, 543.0675, 546.0964, 544.9794, 543.88, 0.66, 1.83, fault, ground, noline, nophase, ground
7685, 69, 0, 0, 0.9973, 0.9987, 0.9997, 0.001, 0.9976, 0.9983, 1.0041, 1.0014, 1.0024, 1.001, 0.0014, 0.0024, 0.001, 545.6549, 544.0434, 541.8934, 543.06, 3.2, 2.1, fault, ground, noline, nophase, ground
7686, 71, 0, 0, 0.9974, 0.9985, 0.9994, 0.001, 0.9978, 1.0005, 1.0016, 1.0011, 1.002, 1.0009, 0.0011, 0.002, 0.0009, 543.021, 545.9464, 544.6972, 543.71, 0.45, 1.87, fault, ground, noline, nophase, ground
7687, 90, 0, 0, 0.9973, 0.999, 0.9991, 0.001, 0.98, 1.0038, 1.017, 1.0017, 1.0018, 1.0002, 0.0016, 0.0018, 0.0002, 546.3042, 544.2934, 542.7673, 543.61, 0.16, 1.57, fault, ground, noline, nophase, ground
7688, 90, 0, 0, 0.9973, 0.999, 0.9991, 0.001, 0.9987, 0.9988, 1.0025, 1.0016, 1.0018, 1.0001, 0.0016, 0.0018, 0.0001, 546.1402, 544.4154, 542.5813, 543.53, 0.42, 1.88, fault, ground, noline, nophase, ground
7689, 90, 0, 0, 0.9973, 0.9989, 0.9991, 0.001, 0.9983, 0.9995, 1.0022, 1.0016, 1.0018, 1.0002, 0.0016, 0.0018, 0.0002, 546.3398, 544.337, 542.6014, 543.58, 0.55, 1.98, fault, ground, noline, nophase, ground
7690, 71, 0, 0, 0.9974, 0.9986, 0.9994, 0.001, 0.9985, 0.9989, 1.0026, 1.0012, 1.002, 1.0008, 0.0012, 0.002, 0.0008, 542.1921, 545.5197, 545.6729, 543.63, 0.95, 2.27, fault, ground, noline, nophase, ground
7691, 90, 0, 0, 0.9973, 0.999, 0.9991, 0.001, 0.9973, 1.0007, 1.0021, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 546.5248, 544.5268, 543.0277, 543.86, 0.19, 1.58, fault, ground, noline, nophase, ground
7692, 71, 0, 0, 0.9974, 0.9986, 0.9994, 0.001, 0.9973, 1.0007, 1.0019, 1.0011, 1.002, 1.0009, 0.0011, 0.002, 0.0008, 542.9356, 545.7939, 544.5344, 543.59, 0.43, 1.85, fault, ground, noline, nophase, ground
7693, 59, 0, 0, 0.9972, 0.9989, 0.9995, 0.001, 0.9989, 1.0002, 1.0009, 1.0017, 1.0023, 1.0006, 0.0017, 0.0023, 0.0006, 236.8086, 236.2478, 237.8277, 236.62, 0.07, 1.03, fault, ground, noline, nophase, ground
7694, 69, 0, 0, 0.9973, 0.9987, 0.9997, 0.001, 0.9979, 1.0002, 1.0018, 1.0014, 1.0024, 1.0009, 0.0014, 0.0024, 0.0009, 543.7818, 545.0688, 543.7771, 543.42, 0.97, 2.0, fault, ground, noline, nophase, ground
7695, 69, 0, 0, 0.9973, 0.9987, 0.9997, 0.001, 0.9985, 0.9991, 1.0024, 1.0014, 1.0024, 1.001, 0.0014, 0.0024, 0.001, 543.6979, 544.9646, 543.6594, 543.33, 0.97, 1.99, fault, ground, noline, nophase, ground
7696, 71, 0, 0, 0.9974, 0.9986, 0.9994, 0.001, 0.9992, 0.9999, 1.0009, 1.0012, 1.0019, 1.0008, 0.0012, 0.0019, 0.0008, 542.3069, 545.6688, 545.8641, 543.78, 0.96, 2.28, fault, ground, noline, nophase, ground
7697, 69, 0, 0, 0.9973, 0.9988, 0.9996, 0.001, 0.9994, 1.0001, 1.0005, 1.0015, 1.0023, 1.0009, 0.0015, 0.0023, 0.0009, 545.7032, 544.1479, 541.989, 543.16, 3.17, 2.11, fault, ground, noline, nophase, ground
7698, 68, 0, 0, 0.9975, 0.9985, 1.0, 0.001, 0.9997, 0.9998, 1.0005, 1.001, 1.0025, 1.0015, 0.001, 0.0025, 0.0015, 531.8039, 535.3244, 531.7951, 532.25, 0.11, 2.28, fault, ground, noline, nophase, ground
7699, 68, 0, 0, 0.9975, 0.9984, 0.9999, 0.001, 0.9981, 0.9995, 1.0024, 1.0009, 1.0024, 1.0015, 0.0009, 0.0024, 0.0015, 532.6255, 535.9664, 532.9746, 533.11, 0.21, 2.22, fault, ground, noline, nophase, ground
7700, 87, 0, 0, 0.9974, 0.999, 0.999, 0.001, 0.9979, 0.9997, 1.0025, 1.0016, 1.0016, 1.0, 0.0016, 0.0016, 0.0, 546.0473, 545.1913, 542.9202, 543.89, 0.6, 0.94, fault, ground, noline, nophase, ground
7701, 87, 0, 0, 0.9974, 0.9991, 0.9991, 0.001, 0.9995, 0.9996, 1.0009, 1.0017, 1.0017, 1.0, 0.0017, 0.0017, 0.0, 545.8122, 546.3671, 542.1654, 543.97, 1.08, 1.47, fault, ground, noline, nophase, ground
7702, 87, 0, 0, 0.9974, 0.9991, 0.9991, 0.001, 0.9963, 1.0018, 1.0019, 1.0017, 1.0018, 1.0001, 0.0017, 0.0018, 0.0001, 545.8947, 545.0229, 542.8237, 543.77, 0.58, 0.88, fault, ground, noline, nophase, ground
7703, 87, 0, 0, 0.9974, 0.9991, 0.9991, 0.001, 0.9973, 1.0005, 1.0022, 1.0017, 1.0017, 1.0, 0.0017, 0.0017, 0.0, 545.6205, 544.8213, 542.342, 543.45, 0.81, 0.88, fault, ground, noline, nophase, ground
7704, 87, 0, 0, 0.9974, 0.9991, 0.9991, 0.001, 0.9974, 0.9991, 1.0035, 1.0016, 1.0017, 1.0001, 0.0016, 0.0017, 0.0001, 545.6592, 546.1733, 542.0369, 543.82, 1.05, 1.44, fault, ground, noline, nophase, ground
